排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
123,橘子不是唯一的水果,"['（英）珍妮特·温特森 ', '， 新经典 出品']",None,http://img3m7.ddimg.cn/15/1/25233927-1_w_1689230101.jpg,2018年04月 ,北京联合出版有限公司,24.50,49.00,5,小说,社会小说,32开,轻型纸,精装,否,9787559614711,"橘子不是唯 一的水果，你的人生还有别的可能
一部大胆的、光芒四射的小说
就天赋与灵气而言，少有作家能与珍妮特·温特森相比
BBC100位杰出女性，获颁大英帝国勋章
获英国惠特布莱德小说首作大奖；改编成BBC热门剧集；获戛纳zui佳剧本等多项；英国中小学教师！
温特森是天赋的化身，她的语言，是一种有高度粘合力的语言，吸引着读者的注意力，引领他们一直读下去。这本书是这个时代里非常重要、无法忽视的小说。——张悦然
在我们的成长过程中，世界观会经历多少翻天覆地的变化？会经历多少归零式的起步？每个人自我逐渐成熟的过程，就是逐渐忍受分离、孤独、背叛、愤慨的过程。小说中离家独自生活、重新追寻爱的真理的主人公，就是我们自己。——译者于是
在众多有趣的好小说纷纷涌现的时代，温特森的作品表现了一种真正的原创性和非凡的预言。——约翰·贝莱（英国文学批评家、作家、牛津大学教授）
 ",340538,"['装帧精美（479）', '经典必读（348）', '温情感人（294）', '引人入胜（269）', '情节曲折（227）']"
124,孔子来了！—论语可以这样读（孔子真有趣！在捧腹大笑间读懂《论语》。精装典藏版。歪歪兔童书馆出品）,"['大梁如姬', '；徐艺明绘；歪歪兔童书出品']",None,http://img3m5.ddimg.cn/86/11/29384375-1_w_1705373198.jpg,2022年04月 ,海豚出版社,64.00,128.00,5,童书,中国儿童文学,16开,胶版纸,精装,否,9787511058928,"【产品特色】
【编辑推荐】
★孔子和《论语》是中国文化符号，孔子的思想已经成为每个中国人的DNA。每个孩子都应该学习孔子和《论语》，读懂孔子和《论语》，将孔子的思想和精神化为自己的人生智慧。
★读懂孔子和《论语》，不一定非要从头到尾，逐句逐字读注释、翻译、解读。本书以孔子生平故事为线索，将论语中的重要金句融入到故事当中，用幽默的语言和漫画呈现，让孩子在捧腹大笑间更轻松地读懂论语。
★综合历代大家朱熹、辜鸿铭、杨伯峻等人的权威解读，让孩子更准确地理解孔子思想。
 ",29072,"['可读性强（1）', '大师作品（1）', '引人入胜（1）', '孩子喜欢（1）', '情节动人（1）']"
125,一九八四（又译“1984”。奥威尔代表作，反乌托邦杰作之一）,"['[英]乔治·奥威尔 ', ',傅霞 译']",",傅霞 ",http://img3m4.ddimg.cn/96/20/25215594-1_w_11.jpg,2018年02月 ,时代文艺出版社,14.40,32.00,4.5,小说,社会小说,32开,胶版纸,平装-胶订,否,9787538756036,"◎书中描写了一个恐怖的世界，一个让人窒息的帝国，一群麻木的国民；而现实中，我们有开放与和平的环境，生活在幸福中的人民。读完《一九八四》，你会窒息，但回归现实后又松了一口气。那些监视，那些暴行，那些让人作呕的食物都不会在现实中找寻到，生在这个年代的我们是幸福的。
◎《一九八四》被誉为20世纪影响深远的文学经典之一，同时也是世界上好评度高的小说之一； 1984年改编成同名电影《一九八四》搬上大荧幕；日本作家村上春树的畅销小说《1Q84》即是向该书致敬。但《1984》也曾在一段时期内被视为极具危险性和煽动性，因此被许多国家（不单是有时被视为采取“极权主义”的国家）列为禁书。
◎奥威尔在小说中创造的“老大哥” “双重思想” “新话”等词汇都已收入权威的英语词典，甚至由他的姓衍生出“奥威尔式” “奥威尔主义”这样的通用词汇，也不断出现在报道国际新闻的记者笔下。
  ",266795,"['经典必读（1357）', '装帧精美（898）', '引人入胜（814）', '情节曲折（666）', '温情感人（513）']"
126,窗边的小豆豆(2018版),['（日）黑柳彻子， 爱心树童书 出品'],None,http://img3m6.ddimg.cn/66/10/25272786-1_w_1705995836.jpg,2018年05月 ,南海出版公司,27.20,39.50,6.89,童书,外国儿童文学,32开,纯质纸,平装-胶订,否,9787544288590,"影响20世纪的儿童文学杰作，入选九年制义务教育小学语文课本
中文简体版已突破1100万册，连续10年名列开卷全国畅销书排行榜，2017年位居少儿类榜单首位
孙云晓、曹文轩、梅子涵、伍美珍、张弘等教育专家联袂推荐
新华社、《人民日报》、《中国教育报》、中央电视台深度报道；《新京报》、当当网、新浪网年度图书
联合国儿童基金会主席JamesP.Grant说：再也没有比她更了解孩子的了。
新版隆重上市，更温柔纯真，美观大方，适合亲子共读
 ",1716522,"['获奖作品（29308）', '引人入胜（21831）', '孩子喜欢（16694）', '口碑好（9917）']"
127,心 稻盛和夫的一生嘱托,['[日]稻盛和夫'],None,http://img3m5.ddimg.cn/77/10/28547915-1_w_21.jpg,2020年04月 ,人民邮电出版社,29.50,59.00,5,成功/励志,人生哲学,大32开,胶版纸,平装-胶订,否,9787115536198,"日本经营之圣、千万量级销量作者稻盛和夫十年心血、概括一生实践哲学的重要著作
随书附赠曹岫云讲解音频
稻盛和夫八十余载人生回顾，半个世纪经营复盘
稻盛和夫将一切成功都归结于利他之心
中国销量超过400万册《活法》的续篇
 ",240876,"['文笔流畅（335）', '振奋人心（325）', '感染力强（305）', '受益匪浅（304）', '实用（264）', '干货满满（249）', '内容丰富（237）']"
128,显微镜下的大明（张若昀、王阳、戚薇、吴刚主演同名影视剧原著，全新明朝历史书）,"['马伯庸 ', ',博集天卷 出品']",None,http://img3m9.ddimg.cn/39/28/26439969-1_w_52779.jpg,2019年01月 ,湖南文艺出版社,23.90,52.00,4.6,文化,文化史,16开,胶版纸,平装-胶订,否,9787540488475,"★ 六件罕为人知的明代档案，六个尘封已久的民生往事
★ 生动的基层治政手册，于细微处读懂真正的古代中国
★ 这本书娓娓道来，用笔绵密细致。读者读来也可以从一个又一个细节当中，编织起一个复杂的大明帝国。——张宏杰
 ",252593,"['品质不错（1145）', '内涵好书（929）', '值得收藏（721）', '博大精深（701）', '传统文化经典（603）']"
129,乌合之众 : 大众心理研究（群体心理学创始人古斯塔夫·勒庞代表作之一。极简翻译文风，语言深入浅出，减少艰深晦涩）,"['(法) 古斯塔夫·勒庞 ', '，马晓佳 译']",，马晓佳 ,http://img3m9.ddimg.cn/25/29/25246609-1_w_23.jpg,2018年04月 ,民主与建设出版社,11.70,26.00,4.5,心理学,心理学经典著作,32开,胶版纸,平装-胶订,否,9787513919524,"◎一本赞扬和骂名同样猛烈的书。 
    它提出了惊世骇俗的“暴民理论”；它预见了20世纪的心理学和政治发展；它影响了很多不想被其影响的人，如弗洛伊德、戴高乐等；它道出了我们感到不舒服却不得不认可的真相——不想做乌合之众却常常不自觉地置身其中……
  ◎一个全译本。 
⑴ 未跳过某些较难句子、段落，本书完整译出所有句段。
⑵ 保留原著中作者添加的所有注释，以及改版后作者再次添加的注释。
  ◎一个更流畅的版本。 
⑴ 青年新锐译者马晓佳，中科院心理学硕士，持二级心理咨询师证，尤其擅长翻译心理学著作。同时具有英语专八资质，作品受到俞敏洪、李阳的称赞。
⑵ 本书为极简翻译文风，纠正其中30余处硬伤、千余处语焉不详。历时一年翻译完成，反复修改20多遍，减少艰深晦涩之处，深入浅出。语言贴近生活，既有学术性，又不失现代感。
⑶ 本书为较难理解的地方，加上了细致的注释，减少理解障碍。
例如：“……与大陆法系（包括中国在内）不同，英美法系属于判例法，更关注具体的案例而不是抽象的条款。”
 ",748912,"['可读性强（2353）', '内容专业（2072）', '心理学必备（2035）', '脑洞大开（1768）', '心理治愈（1618）']"
130,尼尔斯骑鹅旅行记历险记彩绘注音版 6-12岁小学生课外阅读书籍 一二三年级儿童文学读物带拼音世界经典名著,['长江出版社'],None,http://img3m9.ddimg.cn/72/32/29325159-1_w_10.jpg,2015年05月 ,长江出版社,9.90,19.80,5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787549233687, ,58856,"['对孩子有帮助（2）', '内容详细（1）', '图文并茂（1）', '孩子喜欢（1）']"
131,红岩（激励了无数青年的爱国情怀和奋斗热情）,['罗广斌，杨益言'],None,http://img3m1.ddimg.cn/79/2/25167661-1_w_8.jpg,2017年09月 ,中国青年出版社,21.60,36.00,6,小说,社会小说,32开,胶版纸,平装-胶订,否,9787500601593,None,838979,"['经典必读（5394）', '装帧精美（4509）', '温情感人（3195）', '情节曲折（2869）', '引人入胜（2657）']"
132,漫画中小学生自我管理 全4册 抗挫力青春期时间管理自我学习 6-14岁儿童心理健康教育书籍 情绪管理与性格培养漫画故事书,['翰图'],None,http://img3m3.ddimg.cn/11/25/29520623-1_w_3.jpg,2023年02月 ,广东人民出版社,39.90,140.00,2.85,童书,少儿励志与成长,16开,胶版纸,平装-胶订,是,9787218164434, ,18879,['孩子喜欢（1）']
133,文城（余华新书，时隔8年重磅归来，《活着》之后又一精彩力作）,"['余华 ', ' ， 新经典 出品']",None,http://img3m0.ddimg.cn/83/2/29199440-1_w_22.jpg,2021年03月 ,北京十月文艺出版社,32.50,59.00,5.51,小说,中国当代小说,32开,纯质纸,精装,否,9787530221099,"★时隔8年，余华全新长篇重磅归来！
◆人生就是自己的往事和他人的序章
◆时代的洪流推着每个人做出各自的选择。
  这是一个荒蛮的年代，结束的尚未结束，开始的尚未开始。
◆我们总是在不同时代、不同国家、不同语言的作家那里，读到自己的感受，甚至是自己的生活。假如文学中真的存在某些神秘的力量，我想可能就是这些。
——余华
★ 写《活着》的余华又回来了！这一回不止是时空上的突破
◆故事背景设定在余华之前的作品少有着墨的清末民初，上溯至《活着》之前那个更荒蛮残酷的时代，也展现了从北至南更广阔的地理空间。绵延的时空、纷杂的人物群像，跌宕起伏、引人入胜的故事情节，共同构成了一幅荡气回肠的时代画卷。
◆承续民间叙事的风格，不动声色地融入魔幻色彩，从不同视角讲述了镇上的居民林祥福、纪小美以及与他们相连的各色人物的爱恨悲欢，颠沛起伏的人生故事牵引出军阀混战、匪祸泛滥的时代之殇。
◆细腻而宏大，舒畅而勇猛，夹杂着独特的黑色幽默，谱写一曲荒诞悲怆的关于命运的史诗。
★ 余华亲自选定封面插画
◆封面插画来自当代艺术家张晓刚作品《失忆与记忆：男人》，风格独特，意蕴广远。
【张晓刚，中国当代艺术家。擅长在作品中表现当代中国的集体记忆与情绪，代表作有《大家庭》系列、《失忆与记忆》系列等。曾获亚洲协会年度杰出艺术家奖、都灵艺术学院年度艺术家奖等多个奖项及荣誉。】
 ",428739,"['装帧精美（858）', '经典必读（759）', '温情感人（624）', '引人入胜（603）', '情节曲折（513）', '中国原创（422）']"
134,妈妈的情绪影响孩子的一生,['蒋小芳'],None,http://img3m2.ddimg.cn/23/19/29262542-1_w_1700110436.jpg,2021年06月 ,中国轻工业出版社,17.50,39.80,4.4,亲子/家教,家教方法,大32开,胶版纸,平装-胶订,否,9787518434541,"妈妈的语气，决定孩子的智商、情商！
妈妈是孩子不可替代的安全感来源，母亲的微笑，是陪伴孩子一生的温暖。
  视角独特：更实用、更多人文关怀。
大量案例解析点评：高效解读难点、痛点。
10大情绪控制法 60个要点剖析：助力孩子健康发展。
  妈妈在孩子的成长过程中，应该学会用正确的情感表达方式与孩子互动，帮助孩子成长。
全书通过大量事例证明不同沟通情境下可能给孩子带来的影响，其章节设置合理，行文简明流畅，实用性较强。
 ",77042,"['实用（2）', '亲子关系（1）', '共同成长（1）']"
135,置身事内：中国政府与经济发展（罗永浩、罗振宇、何帆、刘格菘、张军、周黎安、王烁联袂推荐，复旦经院毕业课）,"['兰小欢 ', '']",None,http://img3m8.ddimg.cn/27/24/29281158-1_w_25.jpg,2021年08月 ,上海人民出版社,29.90,65.00,4.6,经济,中国经济,16开,轻型纸,平装-胶订,否,9787208171336,"读懂中国经济，必须读懂中国政府
“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课” 
  ☆  连接抽象经济学理论与中国发展实际
在市场机制不完善的情况下，如何实现可行的动员与资源调配，推动经济增长？ 
在确保增长的过程中，如何获得更多资源和时间去建设和完善市场经济？
☆  结合学界前沿研究与一线调研经历
扼要论述 延伸阅读指引，满足弹性认知需求
生动解说光伏、面板等行业案例，清晰复盘宽窄巷子、华夏幸福等建设经验
☆  微观机制&宏观现象 双重维度串联中国经济生活中中知识与现象的碎片
理解地方政府经济治理的决策与行动逻辑
解读城市化、房价、贫富差距、债务、国内外贸易生态等现象背后各种要素的联动
☆  从热闹的政经新闻中看出门道，从枯燥的政府文件中觉察到机会。
“了解政府认为应该怎么办，比了解‘我’认为应该怎么办，重要得多。”
 ",280026,"['观点独特（88）', '通俗易懂（88）', '纸质好（48）', '性价比很高 （40）', '印刷很正（38）', '实用（33）', '可操作性强（27）', '折痕变形（16）', '纸质一般（13）']"
136,米小圈上学记一年级（套装共4册）,['北猫'],None,http://img3m7.ddimg.cn/91/21/25261327-1_w_1689649032.jpg,2018年04月 ,四川少年儿童出版社,45.00,100.00,4.5,童书,中国儿童文学,24开,轻型纸,平装-胶订,是,25261327," 推荐购买：《可乐的一年级（套装共4册）》

   一个不肯离开幼儿园，不愿意上小学的米小圈；
  一个初进小学校园，让老师和同学们啼笑皆非的米小圈；
  一个不愿意学画画，只想当一名卖冰激凌的老奶奶的米小圈；
  每一个刚走进小学的孩子，身边都有一个米小圈……
 《米小圈上学记》 ：送给小学生的一本书
  一年级注音版：好玩的成长日记  幽默的内文插图  有用的日记魔法?
       ",717972,"['孩子喜欢（4765）', '情节动人（3847）', '获奖作品（3714）', '引人入胜（3399）', '可读性强（2353）', '大师作品（1837）', '口碑好（1696）']"
137,天才在左，疯子在右 完整版（2023版),"['高铭 ', '，磨铁文化 出品']",None,http://img3m8.ddimg.cn/88/13/29519908-1_w_2.jpg,2023年03月 ,北京联合出版有限公司,35.80,52.00,6.89,心理学,心理百科,128开,胶版纸,平装-胶订,否,9787559620125,"◎畅销13年，销量破1000万册，爆款神作全新版本。
◎作者高铭耗时4年，深入各大精神病院，对谈数百名精神病人，探索匪夷所思的真实世界！看高智商疯子羞辱正常人！
◎完整收录60篇高能故事，四维虫子、生化奴隶、行尸走肉、时间尽头……每看完一个故事，都会感到深深的震颤！
◎男神女神都在看，胡歌、高圆圆、陈乔恩、刘昊然、李宇春、王源盛情推荐。
◎一页上瘾，欲罢不能。十三年来，看完这本书的万千读者都在热烈讨论：我们和他们，到底谁才是正常人？天才和疯子的界限，到底在哪里？
 ",706033,"['脑洞大开（2626）', '可读性强（1992）', '心理治愈（1678）', '心理学必备（1369）', '内容专业（1195）']"
138,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,[]
139,彩虹色的花,['麦克?格雷涅茨'],None,http://img3m1.ddimg.cn/7/9/25311931-1_w_6.jpg,2018年07月 ,二十一世纪出版社,23.00,46.00,5,童书,绘本/图画书,12开,胶版纸,精装,否,9787556834280, ,398059,"['整体感觉不错（893）', '孩子喜欢（842）', '无异味（753）', '外观精致（671）', '性价比很高（641）', '包装不错哦（448）', '有异味（406）', '包装一般（103）']"
140,漫画小学生心理 全4册 自信力自控力社交力积极力  儿童心理健康教育漫画书 发展认知行为情绪管理与性格培养绘本故事书籍,['翰图'],None,http://img3m6.ddimg.cn/78/25/29519106-1_w_3.jpg,2022年09月 ,广东人民出版社,35.00,140.00,2.5,童书,少儿励志与成长,16开,胶版纸,平装-胶订,是,9787218146768, ,26872,"['包装一般（1）', '包装不错哦（1）', '孩子喜欢（1）', '性价比很高（1）', '整体感觉不错（1）', '无异味（1）']"
141,晚熟的人（莫言新书）,['莫言'],None,http://img3m6.ddimg.cn/14/34/28994936-1_w_9.jpg,2020年07月 ,人民文学出版社,29.50,59.00,5,小说,中国当代小说,32开,胶版纸,精装,否,9787020164776,".
 ",458110,"['装帧精美（835）', '经典必读（831）', '引人入胜（622）', '温情感人（597）', '中国原创（563）', '情节曲折（494）']"
142,亲密关系：通往灵魂的桥梁（新版）：赵露思在《偷偷藏不住》探究亲密关系之书；杨天真推荐，穿透自我障碍，用爱酿造幸福秘方,"['（加）克里斯多福·孟 ', ',博集天卷 出品']",None,http://img3m6.ddimg.cn/58/8/26490676-1_w_7.jpg,2019年04月 ,湖南文艺出版社,20.70,45.00,4.6,成功/励志,心灵与修养,32开,胶版纸,平装-胶订,否,26490676,"★资深生命教练、演说家克里斯多福·孟代表作
克里斯多福老师是一位在个人及团体教练的领域有三十余年经验的演说家、生命教练和咨询师。他在个人发展、亲密关系，以及开发个人天赋的领域里创造出一种独特的体验性方法。他的研究注重于人际关系与亲密关系的动力。本书提供了一张路线图，引领人们穿越亲密关系的复杂景致，并着眼于亲密的伴侣和婚姻关系。
★华语世界深具影响力身心灵作家张德芬翻译并全力推荐。
张德芬老师坦言在灵性成长的旅途中，对她影响至为深远的一位老师是克里斯多福老师：他不是那种高不可及的上师，他有血有肉，有悲有喜，是个凡人。但他的自我回观反省时的诚实和勇气，是我见过所有灵性老师里面无有可比的。
张德芬老师翻译全书并真诚写序推荐。
★“亲密关系工作坊”等课程深受欢迎，影响巨大
作者开设的课程遍及美国、加拿大、日本、马来西亚以及中国，有数十万家庭受益，仅在中国就有37个亲密关系工作坊指定本书为教程书。
★本书为“樊登读书会”发起人樊登博士盛赞之选
《亲密关系：通往灵魂的桥梁》在樊登读书会APP点播量超过300万，在网站销售渠的好评超过5万条，各方好评和盛赞反馈下。
 ",876671,"['文笔流畅（855）', '受益匪浅（778）', '感染力强（679）', '振奋人心（655）', '心灵鸡汤（635）', '内容丰富（631）', '实用（630）', '干货满满（617）']"
143,半小时漫画青春期（全2册）（青春期少年身心困扰，就读半小时漫画青春期，爆笑漫画讲害羞的问题）新老版随机发货,['陈磊·半小时漫画团队；读客文化 出品'],None,http://img3m2.ddimg.cn/4/34/29444782-1_w_1698106245.jpg,2022年08月 ,天津科学技术出版社,59.30,98.90,6,亲子/家教,亲子关系,32开,胶版纸,平装,否,9787574203600,"◆爆笑漫画讲清身体和心理变化，轻松度过青春期
◆一本漫画搞懂父母说不清，学校不敢讲，只能自己偷偷学的身心健康知识
◆读懂青春期身心变化的各种生理原因，青春不困惑，成长没烦恼
◆从身体发育到心理变化，告别所有青春期的困扰
◆为了解更多正确的青春期健康知识而出发！
◆情绪波动、学习焦虑、青春痘、公鸭嗓、大姨妈……都是身体里的小游戏；
◆了解身体的各种秘密，正视成长的身心变化，拥抱青春期
◆焦虑是因为我们大脑里分辨危险的器官还没发育完全
◆脸红心跳和懵懂的爱情其实是神经和激素的一场“游戏”
 ",33503,"['儿童心理（3）', '亲子关系（2）', '共同成长（2）', '内容丰富（1）', '宝妈必备（1）', '实用（1）', '家长必读（1）', '隔代养育（1）']"
144,呼兰河传（《呼兰河传》和《生死场》的合编本，萧红的主要作品）,"['萧红\u3000', '']",None,http://img3m5.ddimg.cn/95/19/23618525-1_w_11.jpg,2014年12月 ,北京联合出版公司,11.00,28.80,3.82,中小学用书,小学阅读,大32开,胶版纸,平装-胶订,否,9787550238763,"   　★ 收录文学洛神萧红代表性作品《呼兰河传》《生死场》
★“文学洛神”民国作家萧红代表作品，影响数代人的经典。
★萧红32年短暂生涯的一部“回忆式”长篇小说，是研究她早期生活的重要资料。
★还原中国上世纪30年代那个穷乱年代，发生的惊心动魄的事，呈现被蒙昧环境牢困、有些麻木又安于现状的小人物酸甜辣苦。
★萧红，不懂她的为她忧愁，明白她的叹此生值得一游。一代文学洛神，一生追求爱与自由，在那个充满暴力的、奴役与欺侮的社会中，流浪异乡，敲响生的意义的警钟。
★人的一生不管怎样长途跋涉，或许都有个萧红笔下的“后花园”，那里有故乡、亲人、往事……有让一个人走下去的勇气和力量。
   ",307233,"['对孩子有帮助（34）', '孩子喜欢（33）', '实用（32）', '图文并茂（23）', '内容全面（22）', '内容详细（22）', '同步辅导（20）']"
145,时代广场的蟋蟀：麦克米伦世纪大奖小说最新升级版,['[美]乔治·塞尔登'],None,http://img3m1.ddimg.cn/5/1/29148971-1_w_14.jpg,2017年09月 ,二十一世纪出版社,12.50,25.00,5,童书,外国儿童文学,32开,胶版纸,平装-胶订,否,9787556830411,"20世纪儿童文学传世经典
1961年纽伯瑞儿童文学奖银奖作品
美国图书馆协会年度童书
亚马逊评选“20世纪全球50本优秀童书”
入选《人民日报》发布的“100本适合孩子阅读的精品图书”
入选亲近母语分级阅读书目·小学版
入选新阅读研究所发布的“中国小学生基础阅读书目”
清华附小、北大附小等全国多所重点小学课外阅读推荐
风行世界50年，美国儿童课堂书目，全球累计销量突破1500万册
一只来自乡野的小小蟋蟀，以一趟勇闯“世界伟大”城市纽约的奇妙征程，告诉我们：无论生活在何时何地，请珍视亲情与友情，它会让心灵与生活远离孤独和无助；请热爱音乐，它会给灵魂以寄托之处；请时时回望来路，这才能找到生命真正的归属。
 ",658229,"['获奖作品（3183）', '孩子喜欢（2823）', '引人入胜（2690）', '口碑好（1783）']"
146,小英雄雨来 红色经典故事快乐读书吧六年级上册推荐阅读中小学生课外阅读指导丛书无障碍阅读 彩插励志版 16万多名读者热评！,['管桦'],None,http://img3m8.ddimg.cn/8/27/27950678-1_w_1688187749.jpg,2019年06月 ,南方出版社,8.90,19.80,4.5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550154711,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。

 ",216137,"['对孩子有帮助（262）', '孩子喜欢（220）', '实用（181）', '图文并茂（140）', '内容详细（136）', '内容全面（123）', '同步辅导（117）']"
147,华杉讲透孙子兵法（《狂飙》高启强的人生之书！这回终于读懂孙子兵法！通篇大白话，一看就懂）,['华杉；读客文化 出品'],None,http://img3m2.ddimg.cn/86/8/29368832-1_w_4.jpg,2015年06月 ,江苏文艺出版社,48.10,69.80,6.9,政治/军事,军事,16开,纯质纸,精装,否,9787539984094,"◆这回终于读懂《孙子兵法》！
◆通俗通透解读经典战例，逐字逐句讲透兵法原意！
◆本次重印对内文进行了全新审校，修订谬误和不规范说法500多处。
◆通过155个经典战例，将《孙子兵法》的原意剖析得详尽透彻。
◆援引传世注家曹操、杜牧等11人的注解，从不同角度还原兵法原意。
◆兵法首先不是战法，而是不战之法；不是战胜之法，而是不败之法。
◆学习兵法的目的不是如何获取胜利，而在于确保一生不败。
◆翻开本书，这回终于读懂《孙子兵法》！
 ",198445,"['解读透彻（433）', '内涵丰富（395）', '内容扎实（316）', '深度解读（251）', '公务员学习必备（61）', '党员必备（60）']"
148,神奇的答案之书（2024全新修订版，足足784页）畅销92个月的神奇之书，已给百万读者带去神秘指引，愿一切无解都有解。,['梅森 知书达礼 出品'],None,http://img3m1.ddimg.cn/10/1/24019291-1_w_4.jpg,2016年07月 ,吉林美术出版社,19.80,35.00,5.66,休闲/爱好,占卜/手相/算命,24开,胶版纸,平装-胶订,否,9787557514259, ,130662,"['趣味十足（88）', '创意培养（29）', '游戏指南（26）', '思维养成（23）', '实用：内容丰富（22）', '开发智力（19）']"
149,崔玉涛育儿百科【包邮】,['崔玉涛'],None,http://img3m6.ddimg.cn/60/15/26312676-1_w_21.jpg,2018年12月 ,中信出版社,89.00,178.00,5,育儿/早教,育儿百科,16开,纯质纸,精装,否,9787508698366,"●崔玉涛医生育儿大百科全书，凝聚其30余年儿科从医经验和16年科普经验。
●先进的科学养育法，关注0-6岁宝宝和新妈妈的身心健康。
●32个核心育儿技巧短视频，特别针对常见育儿误区，喂养、抚触、日常照料等核心技能一看就会，轻松掌握。
●来自崔玉涛医生的专业儿童疾病防治指南，新手爸妈也能从容应对突发状况。
●多位医学专家、各界名人联袂推荐，明星爸妈信任的育儿百科
  ",198349,"['实用（292）', '家长必读（262）', '宝妈必备（220）', '内容丰富（197）']"
150,小鸡球球触感玩具书全5册点读版纸板书触摸发声书翻翻书洞洞书认知书婴儿立体图画绘本,['作绘者：[日]入山 智 译者：崔维燕'],None,http://img3m2.ddimg.cn/42/36/29353542-1_w_1708676111.jpg,2022年01月 ,新星出版社,128.00,325.00,3.94,童书,婴儿读物,48开,胶版纸,精装,是,29353542," （1）小鸡球球IP形象已经有了一定的市场基础，以此形象出版的这套《小鸡球球触感玩具书》给了尤其是小鸡球球粉丝们一个对触摸书这个种类的更好选择。
   （2）从触摸书本身的角度出发，告别简单的单物触摸，《小鸡球球触感玩具书》将各种触摸材料与翻翻页、洞洞、按压发声器等相结合，设计孩子喜欢的藏猫猫、猜猜、翻翻、找找等游戏，在亲子阅读和游戏的过程中，不仅仅让孩子发展触感，更强调互动游戏对其他感官、手眼协调性、观察力、语言表达力等综合能力的锻炼，如《叽叽叽，你好！》一册中使用了按压可发声的发声器；在《翻一翻，哇！》一册中，将不同触摸材料做成翻翻页的形式，再结合拟声词，锻炼手眼协调性以及听觉和语言表达力等。
   （3）在发展触觉敏感性这方面，《小鸡球球触感玩具书》设置了同类材质的不同密度，比如不同细腻程度的绒毛，让孩子去触摸和感知，以此来锻炼触觉的敏感性。
   （4）之所以在系列名中加入了“触感玩具书”，而不是“小鸡球球触摸书”这样的字眼，就是强调这套书对整体感官的刺激以及玩具的特性！
  ",529327,"['设计精美（3626）', '无异味（2872）', '外观精致（1865）', '实用（1714）', '口碑好（1157）']"
151,米小圈脑筋急转弯（第一辑）（套装共4册）,['北猫'],None,http://img3m8.ddimg.cn/38/0/23878838-1_w_11.jpg,2016年01月 ,四川少儿出版社,28.80,64.00,4.5,童书,益智游戏,24开,轻型纸,平装-胶订,是,23878838,"    继《米小圈上学记》畅销280万册后， “米小圈”家族又添新成员――调皮可爱的米小圈 有故事的《脑筋急转弯》 智力大闯关
   因为全开纸有很多尺寸，有大度的、正度的、特规的。脑筋急转弯图多字少，考虑便携本，小朋友比较方便携带。上学记是字很多，必须尺寸大一点，字才能大，方便阅读，所以米小圈脑筋急转弯和上学记，漫画成语的大小不一样 。
   
   ",725324,"['适合孩子（12175）', '边玩边学（8751）', '环保安全（6454）', '开发智力（6439）', '内容有趣（6335）', '内容丰富（3950）', '互动性强（2940）']"
152,我们仨（新版）,['杨绛'],None,http://img3m4.ddimg.cn/49/19/25284154-1_w_29.jpg,2018年06月 ,生活.读书.新知三联书店,21.00,28.00,7.5,传记,文学家,32开,胶版纸,平装-胶订,否,9787108063106,"《我们仨》是杨绛所著散文集，于2003年7月三联书店首度出版，畅销18年。
《我们仨》杨绛以简洁而沉重的语言，回忆先她而去的女儿钱媛、丈夫钱钟书，回忆一家三口那些快乐而艰难、爱与痛的日子。家庭是一生的庇护所，生命的意义不会因为躯体的生灭而有所改变。
天上人间，阴阳殊途，却难断挚情。杨女士独伴青灯，用心灵向彼岸的亲人无声地倾诉着。作为老派知识分子，她的文字含蓄节制，那难以言表的亲情和忧伤弥漫在字里行间，令读者无不动容。生命的意义，不会因为躯体的生灭而有所改变，那安定于无常世事之上的温暖亲情已经把他们仨永远联结在一起，家的意义也在先生的书中得到了尽情的阐释。 
     ",1635986,"['评价客观（6910）', '值得回味（5671）', '值得收藏（5529）', '内容丰富（5499）', '素材全面（5098）']"
