排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
43,通透（杨天真的人性解码词典）,"['杨天真 ', ',博集天卷 出品']",None,http://img3m9.ddimg.cn/45/10/29524419-1_w_5.jpg,2023年03月 ,湖南文艺出版社,44.60,62.00,7.2,成功/励志,人生哲学,32开,胶版纸,精装,否,9787572602603,"◎人际关系的避坑指南——30个关键词，破解人际关系的密码，洞悉人性的本质
人性是人行为背后的规律，高情商的本质在于理解人性。大多数人际关系的困境，根源在于对人性规律的误解。了解人性，才能正确看待他人行为，避坑避雷，为人处世轻松自在。
◎自我认知说明书——从A到Z，远离纠结内耗，活得自信，才能稳定输出，倍速成长
所有的纠结内耗，都源自未知和失控。了解真实的自我，建立价值体系，活得清爽通透。
◎案例 分析 可执行的方法，真诚分享，轻松易读，杜绝卖弄，绝不空谈
 ",145315,['振奋人心（2）']
44,东野圭吾：解忧杂货店（胡歌、王俊凯、刘昊然倾情推荐，简体中文1000万册纪念版）,"['（日）东野圭吾 ', '， 新经典 出品']",None,http://img3m1.ddimg.cn/75/26/29117361-1_w_11.jpg,2020年09月 ,南海出版公司,32.50,59.00,5.51,小说,外国小说,32开,轻型纸,精装,否,9787544298995,"★东野圭吾当之无愧的长篇小说代表作，简体中文1000万册纪念版
★东野圭吾特别寄语中国读者：“《解忧杂货店》能在中国拥有这么多读者，对我而言既是荣幸也是鼓励。我想在这本书中写的，是无论身处哪个国家、哪个时代的人都一定会抱有的‘梦想’与‘烦恼’。人之所以为人，正是因为这无尽的梦想与烦恼吧。”
★国际插画大赛获奖得主手绘封面，精致呈现书中场景，令人眼前一亮
★现代人内心流失的东西，这家杂货店能帮你找回
★不是推理小说，却更扣人心弦
★一本带给人无限温暖、安慰与感动的书：
人的心声是不能无视的。写下你的烦恼，真的会收到回信哦！
★一本高口碑、让读者口口相传的书：
获中国影响力图书年度读者推荐大奖；豆瓣超30万人满分推荐；知乎、B站、小红书、贴吧等平台引发热议
★一本适合各年龄层和各界人士阅读的书：
6种语言版本，全世界读者都在读；登顶北大图书馆预约榜，入选清华学生喜爱的十本书；胡歌、王俊凯、刘昊然等倾情推荐
★我想再创作一部穿越的作品，但这次谁也不穿越。移动时空的不是人，而是信。如果可以和过去的人交换信件，自己要写些什么呢——这种想法成为创作《解忧杂货店》的契机。回顾写作过程，我发现自己始终在思考：站在人生的岔路口，人究竟应该怎么做？我希望读者能在掩卷时喃喃自语：我从未读过这样的小说。——东野圭吾
 ",2622431,"['装帧精美（17905）', '经典必读（13584）', '温情感人（10341）', '引人入胜（9594）', '情节曲折（8980）']"
45,始于极限：女性主义往复书简（上野千鹤子蕞新代表作，万千读者共鸣的坦诚对话，“皱巴巴的心都被熨平了”）,"['（日）上野千鹤子，（日）铃木凉美 ', '，新经典 出品']",None,http://img3m6.ddimg.cn/38/16/29458676-1_w_16.jpg,2022年08月 ,新星出版社,29.50,59.00,5,社会科学,社会学,32开,胶版纸,平装-胶订,否,9787513349369,"★上野千鹤子继《厌女》《从零开始的女性主义》后又一力作！讲述从未透露的过往：我也曾是个厌女的精英女性
★知名的女性主义先驱×叛逆的人气作家，一场始于矛盾与冲突，通往理解与改变的对话
★恋爱与性|婚姻|男人|工作|独立|自由|女性主义，围绕12大主题畅谈女性如何活出想要的人生
★历时一年，十二回通信。铃木在性交易市场上目睹了男性蕞低劣丑恶的欲望，已对男人彻/底绝望；上野经历过无数次愤怒与失望，但仍对世界充满信心。两人相差40岁，走过了迥异的人生，在一对一的书信中抵达对方内心的蕞深处。
★我们要付出多少代价，才能活出想要的人生？每一位女性都是生活的幸存者，她们迷茫，她们反抗，她们故作坚强实则遍体鳞伤
★性别对立时代的希望之作：“上野女士，您为何可以对男人不感到绝望”
★横扫日本图书市场，“读了这本书，我想没有人不会成为女性主义者”
小说家花房观音诚挚推荐：“这本书能够拯救女性！”作家本岛理生盛赞：“每翻一页，体温也随之攀升。”
 ",205807,"['经典巨作（3）', '内容扎实（2）', '可读性强（2）', '内容专业（1）', '学术性强（1）']"
46,生而为人（毕啸南短篇小说作品，底层小人物的命运书写！）,"['毕啸南 ', ',博集天卷 出品']",None,http://img3m0.ddimg.cn/59/24/29520770-1_w_1702361665.jpg,2023年03月 ,湖南文艺出版社,22.90,49.80,4.6,小说,中国当代小说,32开,胶版纸,平装-胶订,否,9787572610332,"★当当独家亲笔签名 专享巨幅艺术主题海报！
★继《在你们离开以前》畅销之后，毕啸南短篇小说作品，一部百年胶东大地上底层社会的人性备忘录！
★9篇小说全部被央华版《如梦之梦》主创团队改编话剧中，2篇已签约影视版权，敬请期待！
★漫画家小矛手绘作者萌版卡通形象，两款萌版折立卡（胖萌版与帅萌版）随机赠送一款。
★随书附赠作者印签版长体艺术书签，两款随机赠送一款。
★许晴、欧阳夏丹、陶勇等名人挚爱推荐。
★封面及内文插图采用艺术家吴雪莲绘画作品，完整体现故事情绪价值，还原人生悲悯情节。
★生而为人，是为了活着，又不只是为了活着。
 ",49168,"['情节曲折（2）', '引人入胜（1）', '温情感人（1）']"
47,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,[]
48,陆上行舟——一个中国记者的拉美毒品调查（央视记者刘骁骞用一段段生死旅途汇成深度调查实战手册。）,['刘骁骞'],None,http://img3m2.ddimg.cn/75/21/29159832-1_w_11.jpg,2020年11月 ,人民出版社,20.70,45.00,4.6,社会科学,社会学,16开,胶版纸,平装-胶订,否,9787010224213,"央视记者刘骁骞凭借一线报道被称作美国骚乱中“一个熟悉的中国人”。他打入巴西贩毒集团内部，和毒贩畅聊生死。著名记者刘骁骞首次曝光采访幕后，用一段段生死旅途汇成深度调查实战手册。
 ",42075,"['可读性强（42）', '内容扎实（32）', '内容专业（24）', '学术性强（23）', '经典巨作（23）']"
49,【印签版】飓风掠过蔗田：一个中国记者的古巴见闻录 央视记者刘骁骞著,['刘骁骞'],None,http://img3m2.ddimg.cn/21/27/29353422-1_w_19.jpg,2022年01月 ,北京联合出版有限公司,27.50,59.80,4.6,社会科学,社会学,32开,胶版纸,平装-胶订,否,9787559657701,"◎ “国际新闻一线上那个熟悉的中国身影”，央视驻外记者刘骁骞再探南美
◎ 2020年度现象级纪实作品《陆上行舟：一个中国记者的拉美毒品调查》后又一重磅力作
◎ 随作者踏入国人熟悉而又陌生的国度古巴，直击重大国际新闻事件第1线
◎ 作者以局内人之眼审视、用冷静笔触书写，如实呈现一部不为人知的古巴“生活辞典”
◎ 收录多幅作者在现场的珍贵工作照，细腻四色印刷，呈现古巴日常风情与新闻现场瞬间
获奖记录
前作《陆上行舟：一个中国记者的拉美毒品调查》获得“2020书业年度评选”年度社科类图书提名
 ",21801,[]
50,正面管教(修订版),['[美] 简·尼尔森'],None,http://img3m0.ddimg.cn/64/6/23990140-1_w_46.jpg,2016年07月 ,北京联合出版公司,17.40,38.00,4.58,亲子/家教,家教方法,16开,胶版纸,平装-胶订,否,9787550268517,"1、 畅销美国400多万册，被翻译成16种语言畅销全球；
2、 让数百万孩子、父母和老师受益终身的经典之作； 
3、 自1981年本书*版出版以来，《正面管教》已经成为管教孩子的“黄金准则” 
4、 简·尼尔森——教育学博士、杰出的心理学家——在本书中告诉21世纪的父母和老师们：
惩罚和娇纵为什么对孩子都不好，并且不管用？
怎样用既不惩罚又不娇纵的正面管教方法培养孩子受益终生的良好品质？
如何用正面管教方法自动消除孩子的不良行为？
如何赢得孩子与父母和老师的合作？
如何消解大人与孩子之间的权力之争？
“超级父母”对孩子会有什么危害？
各种性格的父母对孩子会有什么正反两方面的影响？父母如何发挥自己性格中的优点，避免缺点给孩子造成的不良影响？
老师们如何避免对孩子造成管教问题？
从3岁到青春期的十几岁的孩子以及孩子的父母和老师，都将因为本书而彻底改变家里和学校的气氛，改变自己的人生。
 ",2134679,"['家长必读（4806）', '实用（3237）', '内容丰富（2513）', '亲子关系（2026）', '共同成长（1960）', '宝妈必备（1732）', '儿童心理（1530）', '隔代养育（1022）']"
51,圆圈正义 罗翔经典之作 分享求学经历与人生心路 有厚度更有温度（写就于刑法学讲义、法治的细节之前，罗老师签章版，赠立体卡片）,['罗翔'],None,http://img3m5.ddimg.cn/48/6/27925275-1_w_25.jpg,2019年08月 ,中国法制出版社,20.70,46.00,4.5,法律,法学文集/经典著作,32开,轻型纸,平装-胶订,否,9787521603774,"我们无法实现完满的正义，正如我们不能画出完满的圆圈。
  　　柏拉图之所以会轻视感觉经验而提出“理念论”（又译“相论”），正因为他认为要想把握住有普遍必然性的“知识”就不能依靠感官而只能通过思维把握“理念”——正如我们看到的、画出的圆无不变动、多样且不够圆，因此对人而言，“完满的圆圈”只能出现思维中。
正义亦如是，我们无法经验到“完满的正义”，似乎遑论实现它了。 所幸在康德看来正义属于实践的领域，我们对正义的把握虽然有限，但却也使我们避免沦为“正义”刻板标准的奴仆，而可以对其进行充分的思维与实践。正如康德说：“我必须限制知识, 以便为信念留地盘”。人追求正义不是因为它是“顺其者昌,逆其者亡”的自然法则，而是源于我们内心对于正义的信念，我们在面对多种选择时如能自律于正义，便使理性成为了活动的自由因，*终也就使自己达到自由的境界。   
没有人会因为画圆不够圆就想取消圆圈。完满的正义虽不可得，但是只要对于一切“有理性的存在”均有效的客观法则——道德法则存在，对于正义的思维与实践就不会停止，正义依然将作为范导性的理念向我们指引追求的目标。
对于正义的思维、实践和追求不正是“完满的正义”之一部分吗？
 ",284610,"['解读透彻（151）', '内涵丰富（144）', '作者权威（123）', '内容专业（122）', '实用性强（115）', '内容扎实（112）']"
52,撒哈拉的故事（豆瓣超42万读者9.2分推荐，传奇作家三毛代表作，2022版）,"['三毛 ', ' ， 新经典 出品']",None,http://img3m4.ddimg.cn/55/36/29386324-1_w_1693995130.jpg,2022年04月 ,南海出版公司,33.80,49.00,6.9,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787544269223,"★传奇作家三毛代表作，华语文学绕不开的名作，无数人心中的华语散文“天花板”
★豆瓣超42万读者9.2高分推荐，稳居豆瓣读书总榜前15！
★崭新修订，优选篇目，完整呈现三毛撒哈拉时期的生活与创作
★一千种生活可能，一本书一网打尽！带你逃离庸常，给你“闯”的勇气，“永远在路上”永远让人着迷！
★ 无数人梦与远方的起点，无数人闪闪发光的开端！齐豫、林青霞、贾平凹、饶雪漫、鲁豫、寂地、陈妍希、姚晨……各界名人都在读三毛！
★ 记录三毛一生中快乐的高光时刻，纪念生命中一去不返的“黄金时代”！
★知名设计师操刀，高颜值梦幻装帧。 梭梭绿 x 流沙金，灿烂蓬勃，生机盎然！
★ 随书附赠精美沙漏书签，珍藏转瞬即逝的美好风景和美满时光！
 ",510294,"['装帧精美（2638）', '经典必读（2622）', '引人入胜（1792）', '优美隽永（1480）']"
53,五味太郎：小金鱼逃走了,"['五味太郎 ', '， 爱心树童书 出品']",None,http://img3m9.ddimg.cn/26/1/25069499-1_w_12.jpg,2017年04月 ,新星出版社,19.30,35.00,5.52,童书,绘本/图画书,24开,铜版纸,精装,否,9787513304948,"★绘本大师五味太郎创意代表作，日文版畅销三十余年，累计印刷超过100次
★适合幼儿的""阅读启蒙 视觉发现""绘本，培养宝宝的观察力，感受发现的乐趣
★我家小孩每天要看这本书三四遍，每次看都有新的发现，一点也不无聊！从找小金鱼开始，到认识颜色、认识数字、发展语言，还可以教宝宝数数！连大人都觉得真是太神奇了！看着小孩慢慢学习，一天比一天进步，真是有趣又欣慰！——台湾读者
 ",403822,"['孩子喜欢（858）', '整体感觉不错（599）', '无异味（445）', '性价比很高（435）', '外观精致（379）', '包装不错哦（333）', '有异味（190）', '包装一般（56）']"
54,白鸟与蝙蝠（东野圭吾出道35周年，荣耀新高峰！）,"['（日）东野圭吾 ', ' ， 新经典 出品']",None,http://img3m1.ddimg.cn/36/28/29510451-1_w_8.jpg,2023年02月 ,南海出版公司,34.50,69.00,5,小说,侦探/悬疑/推理小说,32开,胶版纸,精装,否,9787573503053,"★“这一次，我天空里的太阳，将由我亲手熄灭。”

★ 终于，王者归来！东野圭吾出道35周年荣耀新作，10年来新高峰！
——《恶意》（1996）、《白夜行》（1999）、《嫌疑人X的献身》（2005）、《解忧杂货店》（2012）后，十年来蕞好看的东野圭吾！
—— 4年潜心创作打磨，多地走访取材，开启创作生涯新篇章！
—— 东野圭吾： “超·越这部作品，是我今后的目标。”

★ 有口皆碑！上市即登顶日本8大热卖榜，横扫3大好书榜
——跻身周刊文春推理榜、这本推理小说了不起、达文西杂志年度推荐！
——包揽东贩、日贩、Oricon、纪伊国屋等权·威销量榜 TOP·1！
——蝉联日本豆瓣Bookmeter首页超12月！

★ 善意会殺人！《白夜行》《恶意》后，冷血温柔重现，再探人心幽暗
——层层反转，打破以往所有悬疑套路：死者女儿联手凶手儿子，沉浸式挑战跨世纪幽灵案件
——直击并刷新你的“三观”：善与恶，是与非，罪与罚，逻辑与感性……一切看似对立不相容的事物，在巨大的命运齿轮面前，不断翻转！

★ 简体中文版，獨家重磅上市！35周年纪念专享赠品限量赠送
——《解忧杂货店》译者实力护航，《百年孤独》《活着》设计师担纲设计
——硬壳精装双封，内文采用优质胶版纸，阅读更舒适
显示全部信息",115944,"['悬疑推理（5）', '经典必读（5）', '装帧精美（5）', '情节曲折（4）', '剧情烧脑（3）']"
55,木心全集·讲稿系列：文学回忆录(上下册)（2020版）,"['木心 ', '，理想国 出品']",None,http://img3m9.ddimg.cn/3/11/28976709-1_w_1702268547.jpg,2020年07月 ,上海三联书店,117.70,188.00,6.27,文学,文集,32开,胶版纸,精装,是,9787542669018,"★  木心的“文学远征”，陈丹青五年听课笔录——
1989 年至 1994 年，木心在纽约为一小群中国艺术家开讲“世界文学史”，赫然五年“文学的远征”，后来他却只字不提出版。如今座谈流行录音、摄像，那时既无设备，木心也不让做。
只要木心在讲话，当年听课的陈丹青就记录，听课五年，累积笔记共五本。艺术家通过朋友的手，将礼物赠给世界。木心大量精彩的文学识见，连同率尔离题的妙语趣谈，都在笔录中悉数呈现。读过后，你必在世界文学门内，不在门外。
★  梁文道专文推荐，木心是一位“金句”纷披的大家——
“木心《文学回忆录》，斩钉截铁，不解释、不道歉、不犹疑。他平视世界文学史上的巨擘大师，平视一切现在的与未来的读者，于是自在自由，娓娓道出他的文学的回忆。”
 “在我看来，现代中国文学史，木心是一位‘金句’纷披的大家。与《红楼梦》中的诗不同，木心的断语，取出水面，便即‘兀自燃烧’起来。但他的‘火焰’，清凉温润，却又凌厉峻拔，特别值得留意的是，他的一句句识见，有如冰山，阳光下的一角已经闪亮刺眼，未经道出的深意，深不可测。”
★  木心留给世界的“礼物”×首次布面精装——
*后一课，木心说，“文学会帮助你爱，帮助你恨……课完了，我们将要分别，愿大家都有好的转变”。文学归根究底是人学，有此制高点，而能一览众山小——读木心，而后学会阅读自己，“在自己身上，克服这个时代”。
自陈丹青笔记本公开出版之后，引起读者极大关注，今由设计师陆智昌担纲，首次布面精装。
 ",84373,"['经典必读（34）', '装帧精美（27）', '优美隽永（24）', '引人入胜（23）']"
56,好好说话：非暴力沟通幼儿版 [3-6岁],"['[西]克里斯蒂娜·特巴尔 ', ' [西]马尔·费雷罗 绘 何倩 译 人天兀鲁思 出品']", [西]马尔·费雷罗 绘 何倩 ,http://img3m3.ddimg.cn/25/20/29159683-1_w_13.jpg,2020年11月 ,太白文艺出版社,24.00,48.00,5,童书,绘本/图画书,12开,轻型纸,精装,否,9787551318983,"这是一本教会孩子应该正确表达情绪的绘本。同时也是一堂生动的“非暴力”沟通课程。本书可以分为两部分：*部分，以故事再现的形式讲述孩子们在玩耍中容易出现的小争吵、小矛盾，更重要的是给出了化解矛盾正确沟通的方法。通过共同阅读和学习，家长可以轻松引导孩子表达自己的感受与情绪，正确应对愤怒、委屈等不良情绪。不仅能和孩子度过亲子阅读的美好时光，还能教会孩子“好好说话”。
 ",68668,"['整体感觉不错（3）', '包装一般（1）']"
57,翦商：殷周之变与华夏新生（许宏作序；罗翔年度推荐；《南方周末》2022年度十大好书；一部夏商周启示录）,"['李硕 ', '']",None,http://img3m2.ddimg.cn/88/21/29471002-1_w_1690279698.jpg,2022年10月 ,广西师范大学出版社,74.20,99.00,7.5,历史,史学理论,16开,胶版纸,精装,否,9787559852533,"※界碑：从这本书开启中国史的阅读！“李硕中国史”开篇之作
本书带有界碑性质，作者攀爬到了该研究领域的，还将是同类研究和写作绕不过去的作品。
同时，它还设立了一个出发点：凡对古典中国思想、信仰、伦理、心态、风俗，以及军事、政治、制度、规则有兴趣的研究者或普通读者，可以先从这本书开始你的探索。
该部作品还是过往几十年社会承平和财富积累的结晶，让我们在再次进入幽暗的历史通道前，一窥我们这群人何以如此，何以至今。它将予我们鼓励，认识自己，直面未来。
——刘苏里 万圣书园创办人

※数学家的逻辑，文学家的想象
一部好的历史著作，不仅要数学家的逻辑，还要文学家的想象。由此观之，李硕的《翦商》，宏大处堂堂正正，细微处绵绵实实：详述了人祭现象在早期华夏文明的出现和消失，以及为什么“武王克商”不仅仅是一场简单的政权更替，更是华夏文明形成史上的里程碑式的革命。
因此，我愿意以“商周变革”来归纳李硕的洞见：对于华夏文明而言，这场变革比两千年后的唐宋变革的意义更深、更远！
——杨斌 澳门大学历史系教授，西泠印社社员，《海贝与贝币：鲜为人知的全球史》作者

※用考古成果读懂玄奥文献，重构武王伐纣的历史认知
在传统的上古历史叙述中，商周易代的面目是模糊的。对于背后的细节，我们知之甚少。纣王“无道”的表现有哪些？商朝王室的贵族生活是怎样的？商朝人究竟是什么人？他们的日常生活与祭祀之间有何秘密？本书运用大量现代考古发掘的成果，对应甲骨文卜辞及《易经》卦象，将费解的言辞重新释义，为读者揭开了华夏上古历史中重要的一页。

王国维之后，商周革命在中国历史上的重要性已深入人心；而李硕则把这一重要性，形象生动地描画了出来。
——罗新 北京大学历史系教授
显示全部信息",123539,"['品质高端（18）', '内容扎实（13）', '可读性强（13）', '经典权威（13）', '品质不错（10）']"
58,波西和皮普7册经典套装（小小聪明豆系列绘本）0-3岁低幼启蒙情绪管理绘本，发现快乐，体验成长！,"['（德）阿克塞尔·舍夫勒', '/绘']",None,http://img3m7.ddimg.cn/93/20/23769597-1_w_6.jpg,2015年08月 ,外语教学与研究出版社,36.50,73.00,5,童书,婴儿读物,16开,胶版纸,平装-胶订,否,9787513563703,"适读人群 ：0-3岁
“小小聪明豆绘本系列”是品牌图画书“聪明豆绘本系列”的低幼延伸版，是专为0-3岁孩子量身打造的一套启蒙图画书。该系列汇集了世界低幼图画书经典之作，用优美的画风和稚趣的文字描述童年的天真和浪漫，让孩子在阅读中发现快乐、体验成长。
“小小聪明豆绘本系列·波西和皮普”是德国著名儿童文学作家及插画大师阿克塞尔·舍夫勒的代表作，细腻活泼的画风、轻松灵动的语言将孩子成长路上的小烦恼、小脾气、小别扭描绘得可爱至极，父母在陪伴孩子阅读故事的时候也会忍俊不禁，也会同孩子一起经历那些成长路上的甜蜜烦恼。
★ 聪明豆绘本幼儿篇，汇集世界经典低幼图画书
★ 1岁起步播种童年幸福与智慧，打开幼儿阅读的密语宝盒
★ 让孩子在阅读中发现快乐，体验成长
★ 甜蜜的成长烦恼，暖心的美丽回忆
 ",316245,"['设计精美（165）', '外观精致（129）', '口碑好（119）', '实用（118）', '无异味（105）']"
59,我能管好我自己：漫画小学生时间管理,['读书堂'],None,http://img3m4.ddimg.cn/45/29/29471454-1_w_5.jpg,2022年10月 ,古吴轩出版社,18.40,42.00,4.39,亲子/家教,家教方法,16开,胶版纸,平装-胶订,否,9787554619247,"★推荐1.漫画形式，生动有趣：选取当下受孩子欢迎形式，超400张漫画插图，形象幽默风趣，文笔轻松活泼，让人一看就停不下来！
★推荐2.情景再现，贴近生活：每本书内都讲述了35个情景小故事，家庭、学校、社会等各种场境都包括其中。吃饭、穿衣、起居、出行、学习、游戏各类生活细节都涵盖在内。更贴近生活，让小读者容易理解，代入感强。
★推荐3.专业指导，实用性强：专业的儿童心理咨询师、拥有多年经验的家庭教育工作者，针对孩子在成长过程中可能出现的拖延、磨蹭、玩耍无节制等行为习惯，给出了科学、实用的指导建议。
专业的儿童心理咨询师、拥有多年经验的家庭教育工作者，面对孩子复杂的情绪变化以及负面情绪带来的不利影响，有针对性地给出了合理意见，让孩子能够释放压力，从糟糕的情绪中脱离出来，从而健康快乐地成长。
专业的儿童心理咨询师、拥有多年经验的家庭教育工作者，给性格内向、不善社交的孩子准备了实用的社交锦囊，帮助孩子提升社交能力，无论什么社交环境都能轻松搞定，不怯场。
★推荐4.版式灵活，配图精美：清晰明了的章节结构、丰富和灵活的板块设计，可以带来更好的视觉体验，提升孩子的阅读兴趣。
★推荐5.精美手账，实时记录：内文中每一小节后面还配有精美的时间管理、情绪日记、社交心得手账单页，让你在阅读完漫画故事后随时随地记录下自己的感悟和体会。
 ",47999,[]
60,置身事内：中国政府与经济发展（罗永浩、罗振宇、何帆、刘格菘、张军、周黎安、王烁联袂推荐，复旦经院毕业课）,"['兰小欢 ', '']",None,http://img3m8.ddimg.cn/27/24/29281158-1_w_25.jpg,2021年08月 ,上海人民出版社,29.90,65.00,4.6,经济,中国经济,16开,轻型纸,平装-胶订,否,9787208171336,"读懂中国经济，必须读懂中国政府
“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课” 
  ☆  连接抽象经济学理论与中国发展实际
在市场机制不完善的情况下，如何实现可行的动员与资源调配，推动经济增长？ 
在确保增长的过程中，如何获得更多资源和时间去建设和完善市场经济？
☆  结合学界前沿研究与一线调研经历
扼要论述 延伸阅读指引，满足弹性认知需求
生动解说光伏、面板等行业案例，清晰复盘宽窄巷子、华夏幸福等建设经验
☆  微观机制&宏观现象 双重维度串联中国经济生活中中知识与现象的碎片
理解地方政府经济治理的决策与行动逻辑
解读城市化、房价、贫富差距、债务、国内外贸易生态等现象背后各种要素的联动
☆  从热闹的政经新闻中看出门道，从枯燥的政府文件中觉察到机会。
“了解政府认为应该怎么办，比了解‘我’认为应该怎么办，重要得多。”
 ",280032,"['观点独特（88）', '通俗易懂（88）', '纸质好（48）', '性价比很高 （40）', '印刷很正（38）', '实用（33）', '可操作性强（27）', '折痕变形（16）', '纸质一般（13）']"
61,中国古代神话 山海经 希腊神话故事 世界经典神话与传说故事四年级上册快乐读书吧配套阅读套装共4册中小学生课外阅读指导丛书,['闻钟主编'],None,http://img3m0.ddimg.cn/43/21/29323150-1_w_13.jpg,2021年06月 ,南方出版社,45.50,101.20,4.5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,是,29323150, ,73581,"['实用（2）', '对孩子有帮助（2）', '内容全面（1）', '内容详细（1）', '同步辅导（1）', '图文并茂（1）', '孩子喜欢（1）']"
62,宝葫芦的秘密(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 160000多名读者热评！,"['张天翼', '']",None,http://img3m3.ddimg.cn/19/12/23298283-1_w_31.jpg,2021年04月 ,南方出版社,6.70,14.80,4.53,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550168022,"本套丛书是专为中小学生编著，着重关注“素质成长”的励志版名著。所有的编排都是从阅读兴趣入手，就是为了让孩子愿意看，并能够很快地读进去。
每一部经典名著都是很好的教科书，=特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。

 ",320478,"['对孩子有帮助（972）', '孩子喜欢（951）', '实用（638）', '图文并茂（542）', '内容详细（512）', '内容全面（474）', '同步辅导（415）']"
63,走遍中国 图说天下 寻梦之旅,['霍晨昕'],None,http://img3m8.ddimg.cn/34/15/26510848-1_w_1691636310.jpg,2019年02月 ,四川人民出版社,26.30,29.90,8.8,旅游/地图,国内自助旅游指南,16开,轻型纸,平装-胶订,否,9787220109201,"北京、天津，老祖先留下的经典中的经典；中原，有它传承的文明之歌；东北，是一片神奇的黑土地；塞外，既有大漠黄沙，又有全球这一纬度上仅有的江南天堂般的草原；青藏高原，那纯粹的阳光伴着圣洁的歌谣，传承到每个到过、期待过它的人的心间；西南，不仅有梦想中的香格里拉，也有许多赛过江南的珍珠粒粒；海边，自有沙滩、阳光的温暖；而香港、澳门、台湾，让你带着无限的期许与顾盼，一睹那些带着历史的印记却鲜活依然的所在。
 ",611428,"['旅行必备（361）', '装帧精美（350）', '图片精美（316）', '实用（288）', '内容丰富（265）', '内容全面（236）', '携带方便（227）', '受益匪浅（190）', '强烈推荐（186）']"
64,窗边的小豆豆(2018版),['（日）黑柳彻子， 爱心树童书 出品'],None,http://img3m6.ddimg.cn/66/10/25272786-1_w_1705995836.jpg,2018年05月 ,南海出版公司,27.20,39.50,6.89,童书,外国儿童文学,32开,纯质纸,平装-胶订,否,9787544288590,"影响20世纪的儿童文学杰作，入选九年制义务教育小学语文课本
中文简体版已突破1100万册，连续10年名列开卷全国畅销书排行榜，2017年位居少儿类榜单首位
孙云晓、曹文轩、梅子涵、伍美珍、张弘等教育专家联袂推荐
新华社、《人民日报》、《中国教育报》、中央电视台深度报道；《新京报》、当当网、新浪网年度图书
联合国儿童基金会主席JamesP.Grant说：再也没有比她更了解孩子的了。
新版隆重上市，更温柔纯真，美观大方，适合亲子共读
 ",1716548,"['获奖作品（29308）', '引人入胜（21831）', '孩子喜欢（16694）', '口碑好（9917）']"
65,明朝那些事儿增补版.全集,"['当年明月 ', '，磨铁文化 出品']",None,http://img3m6.ddimg.cn/23/11/29296796-1_w_1693448383.jpg,2017年05月 ,北京联合出版有限公司,273.00,405.00,6.75,历史,历史普及读物,16开,胶版纸,平装-胶订,是,9787559602152,"1.持续畅销3000万，连续十余年领跑各大图书榜单
入选“新浪图书风云榜”Z佳图书
入选当当网“终身五星级Z佳图书”
多次斩获“畅销书大奖”
喜马拉雅同名书籍音频节目播放次数达5.3亿次
《新闻联播》《新闻60分》等权威推荐
全国中小学生十本好书之一
清华附小校长窦桂梅推荐给学校孩子们的书
入选第19届全国书博会金口碑好书榜
入选亚马逊中国“人生100本书”
连续多年中国图书馆借阅量排行TOP10之一
豆瓣逾50万人评价，各版本评分均在9.0分以上
01 开启全新讲史方式
“超级好玩，很幽默”“打开了我对中国历史的兴趣之门！”
02 信手掂史，妙趣横生
金句热梗，火爆出圈，每个故事，都写得像段子
03 以真挚之心，重写有生命的历史
于谦、王阳明、徐阶、海瑞、张居正、杨继盛、杨涟……明朝浩如烟海的人物，总有一个人能打动你
04 有剧情有悬疑，引人入胜
显示全部信息",504497,"['可读性强（2078）', '品质不错（1920）', '内容扎实（1607）', '经典权威（1440）', '品质高端（1385）']"
