排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
11,【赠主题海报+印签概念书签】有人自林中坠落 蒲熠星新书 蒲熠星的长篇悬疑新怪谈小说 关于成长的现实寓言侦探悬疑推理小说,"['蒲熠星 ', '']",None,http://img3m0.ddimg.cn/46/16/29617480-1_w_1693388289.jpg,2023年09月 ,四川文艺出版社,58.00,58.00,None,小说,科幻小说,16开,胶版纸,平装-胶订,否,9787541166808,"蒲熠星新书
 ",12642,[]
12,人鱼陷落3（长佩原创人气文学，高人气作者麟潜口碑代表作！）,"['麟潜 ', ',博集天卷 出品']",None,http://img3m4.ddimg.cn/86/25/29597324-1_w_1693900224.jpg,2023年07月 ,上海文化出版社,36.40,52.80,6.9,青春文学,轻小说,16开,胶版纸,平装-胶订,否,9787553527765,"★长佩原创人气文学，畅销书作者麟潜口碑代表作。我不喜欢向误解者解释，海有潮汐，真相会随着落潮浮出水面，而我等得起。
  ★随书附赠多种赠品：拍立得两张、“星球”卡牌两张、欢渔节门票、Q版方卡两张和Q版贴纸。
  ★出版图书新增番外《劫机事件》。
  ★内文选用73g米黄胶版纸，质感细腻。内含精美彩插。
  ★我不喜欢向误解者解释，海有潮汐，真相会随着落潮浮出水面，而我等得起。
  ★双封设计，书名烫金工艺，精致考究，具有收藏价值。
 ",13033,[]
13,幕后（樊登第一部文学作品。生活如戏，愿你拨开台前的一幕幕幻像，在幕后，重视人生。贾平凹、陈鲁豫、张静初诚挚推荐）,['樊登，果麦文化 出品'],None,http://img3m1.ddimg.cn/11/32/29606951-1_w_1694502214.jpg,2023年08月 ,天津人民出版社,29.00,58.00,5,文学,中国现当代随笔,32开,胶版纸,精装,否,9787201195889,"百万畅销书作家樊登的第一部文学作品。
贾平凹、陈鲁豫、张静初诚挚推荐。
19个“改编自真实”的故事，从台前到幕后，从他人到自我，从寻找到抵达。
生活如戏，愿你拨开台前的一幕幕幻像，在幕后，重视人生。
 ",17167,[]
14,奥本海默传【当当首刷专享电影胶片】诺兰导演新片奥本海默灵感来源 观影前推荐阅读,['凯·伯德 马丁·J.舍温'],None,http://img3m8.ddimg.cn/66/29/29611758-1_w_1703836674.jpg,2023年08月 ,中信出版社,44.50,89.00,5,传记,科学家,16开,胶版纸,平装-胶订,否,9787521758801,"正是这样一座不可思议的宝藏，让我得以动手创作一部第一人称视角的剧本。我想从奥本海默的角度来讲述这个故事。这正是这部传记给我带来的启发，我不仅对奥本海默感同身受，还能窥见他头脑中的所思所想。我感到这部电影呼之欲出。
                                              ——克里斯托弗·诺兰 电影《奥本海默》导演 编剧
诺兰导演新片奥本海默灵感来源，观影前推荐阅读。看完这本书，你或许会明白诺兰为什么会拍奥本海默这个人物。
普利策奖 美国书评人协会奖 伦敦达夫·库珀历史奖获奖传记，基于大量学术研究，参考了国会图书馆中奥本海默自己留存的大量文件，以及联邦调查局在超过25年的对奥本海默的监视活动中积累的数千页记录，采访了奥本海默的近百名密友、亲人和同事，耗时25年撰写。
汪冰博士全新译文呈现，中国科学院博士生导师方在庆教授全书审校。《纽约时报》《华盛顿邮报书评世界》《堪萨斯城市星报》《芝加哥论坛报》年度图书推荐《书目杂志》和《发现杂志》年度最佳科学图书。
    ",11575,[]
15,优雅转身（“优雅精神代言人”晓雪深度之作，真诚分享如何面对年龄焦虑、容貌焦虑、职业焦虑！）,"['晓雪 ', '']",None,http://img3m8.ddimg.cn/13/7/29628238-1_w_1696998702.jpg,2023年10月 ,广西师范大学出版社,27.10,59.00,4.6,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787559863539,"★  凭借半生阅历，写就“优雅”系列深度之作，写出一个女人跨越人生数十年的成长故事。
打拼时尚界多年，如何在家庭、生活与工作之间找寻平衡；逢职场高位转身，如何有勇气在50岁重新开启人生下半段；遭遇至亲离世，如何安抚内心绵长的思念；面对岁月流逝，如何有自信做到不被年龄定义……晓雪用她真挚的文字，写出一个女人跨越人生数十年的成长故事，通透之余，饱含智慧。
  ★  50岁从零开始，重启人生，这份勇气足够激励所有女性。
    经历了体面离开、迷茫徘徊、重新出发，晓雪在坚定回看前半生之后，50岁迎来了属于自己的“优雅转身”——从镜头后来到镜头前，从不自信到自信，在一次次的“第一次”尝试中，完成了中年人生的勇敢蜕变。这份从头开始的勇气，会给万千女性以激励与鼓舞。
  ★  赋予“优雅”更丰富的人生解读，超越外表，达至内心智慧与人生格局。
    作为“优雅精神代言人”，晓雪一直在身体力行地诠释优雅，引领众多女性走上优雅养成之路。新境遇新环境下，“优雅”也有了更深刻的含义——优雅是内外兼修，是女人的皮囊和灵魂；优雅不仅是怎么穿怎么瘦怎么保养，更是你选择怎么活着。
  分享长期主义，滋养每一位女性无论顺境逆境，都能拥有从容应对的坚定力量。
受益于长期主义良多，晓雪诚意分享她一直秉承的价值观——人与人相处，若想长情，需要时间考验；职场里，只有持续不断地努力，才能迎来下一个高峰；养生与保持身材，没有比持之以恒健身更好的方法；护养皮肤，只有每天认真护肤，才可以抵御岁月的侵蚀……
 ",16227,[]
16,读图识中国 入选中小学生阅读指导目录（展示我国壮丽的地势地貌、悠久的历史文化、有趣的风土人情和丰富的资源物产，图文并茂、兼具阅读、收藏价值）,"['人民教育出版社地理编辑室 ', '']",None,http://img3m1.ddimg.cn/5/36/29617241-1_w_1695865162.jpg,2023年08月 ,人民教育出版社,18.00,40.00,4.5,中小学用书,小学阅读,大32开,胶版纸,平装-胶订,否,9787107371813,"《读图识中国》主要面向少年儿童读者，是一本地理、地图类普及读物，同时也是开展国情教育的重要载体，能够帮助小读者们更好地认识我们伟大的祖国。该书问世以来，深受广大少年儿童读者和家长的喜爱。该书以晕渲立体地图为核心，结合精美的图画和简洁有趣的文字，帮助孩子直观认识我国壮丽的山河、丰富的物产、悠久的历史、多样的风土人情……
在内容组织上，书中内容分中国概貌和分省介绍两大部分，引导小读者分别从全国尺度和省级尺度认识我们的国家。所涉及的知识面广但详略得当，不会造成少年儿童的阅读负担，使其在轻松的阅读状态下认识祖国，开阔视野。本书设计新颖，印装精美，地图图幅舒展，令人赏心悦目。
经过多年使用，书中有些现势资料发生了变化，而且孩子的语言习惯和审美风格在随时代而发展。此次推出的《读图识中国（第二版）》在版的基础上进行了较大的修订，更加贴合实际，也将更受小读者的喜爱。
 ",9277,[]
17,不白吃古诗词漫游记（第一辑 全3册）随书附赠大诗人趣味书签,['我是不白吃'],None,http://img3m5.ddimg.cn/41/12/29621435-1_w_1695799563.jpg,2023年09月 ,中信出版社,62.70,114.00,5.5,童书,动漫/卡通,16开,胶版纸,平装,是,2023082400114,"◆粉丝超7000万的二次元漫画家“我是不白吃”重磅新作，带你踏上中华古诗词之旅，一起穿越回古代，与大诗人做朋友。
◆  每一首诗背后都有一个有趣的灵魂。你知道吗？写下“少小离家老大回，乡音无改鬓毛衰”的大诗人贺知章，是浙江历史上第Yi位有资料记载的大状元！写下“人闲桂花落，夜静春山空”的大诗人王维，不仅是大才子，音乐、绘画也无不精通！而粉丝无数的大诗人李白，居然是孟浩然的头号粉丝！我是不白吃，将带你重返群星闪耀的诗词时代，与大诗人做朋友，重新认识诗人跌宕起伏的精彩人生。
◆  想要读懂每一首诗，怎能不了解诗歌创作背后的故事？跟着不白吃，“穿越”回古代，到诗词的创作现场看一看：送别友人时的离愁别绪，思念家乡时的孤独寂寞，一心想要建功立业时的踌躇满志……读懂诗人不同人生际遇下的万般感受，也就真正读懂了诗词之美，再也不用死记硬背。
◆  不仅幽默有趣，还融会贯通旁征博引，帮助你了解古诗中的爱国诗、送别诗、边塞诗、田园诗、思乡诗、羁旅诗、励志诗、咏物诗等常见题材，熟悉古诗里的四季、节日、天地日月、山水风景等常见主题，让你秒变古诗词文化知识小达人。
◆  20多位历代大诗人，80首脍炙人口的古诗词，涵盖小学1-6年级40多首阅读篇目。中国诗词大会冠军彭敏推荐，全国高考语文（湖南）阅卷组核心成员专家审订，有史有据 趣味漫画，爱上古诗词，就看不白吃！
 ◆  高品质全彩漫画，大开本，随书附赠大诗人趣味书签：李白、杜甫、苏轼随机送，让大诗人伴你日日读好诗。
 ",12224,"['外观精致（1）', '形象可爱（1）', '孩子喜欢（1）', '热播动漫（1）']"
18,古文观止译注：注音版(精装全译全注，无障碍阅读!)(当当定制升级版),['李梦生，史昭良 等译注'],None,http://img3m9.ddimg.cn/19/22/29608939-1_w_1695782895.jpg,2023年07月 ,上海古籍出版社,29.90,68.00,4.4,古籍,古籍整理,16开,胶版纸,精装,否,9787573207388,"全文拼音，轻松阅读；
文白对照，通俗流畅；
注释疑难，扫清障碍；
精简篇目，入门之选。
 ",18726,"['值得收藏（2）', '印刷清晰（2）', '品质不错（2）', '博大精深（1）']"
19,《好好科学系列》共10册 海桐妈妈推荐，好评如潮！精美礼盒附赠可以发芽的种子纸+好玩的扭扭蝴蝶玩具，实操性强，物理化学生物全启蒙，也是写作文的好素材）,['[日]福田丰文、久保秀一、片野隆司 等摄'],None,http://img3m0.ddimg.cn/33/9/29608260-1_w_1695280276.jpg,2023年08月 ,接力出版社,125.00,250.00,5,童书,科普/百科,12开,铜版纸,平装-胶订,是,29608260,"1.中科院动物所国家动物博物馆副馆长张劲硕、首都师范大学生命科学学院副教授顾有容联袂审订推荐。
2.品牌好经典，源自有50年历史的日本科普月刊
3.内容好权威，不同主题由各领域的专业人士及组织编写和审定
4.全景大开本，画面细节满满，折页和大小页工艺让孩子体验沉浸式阅读
5.知识呈现好直观，用300余幅照片助力儿童自然科学认知启蒙，堪称纸上纪录片
6.画面好惊艳，生态摄影师捕捉到的生命美丽瞬间，让孩子更具微观洞察力和审美力
7.主题好熟悉，引导孩子不知不觉亲近自然，爱上自然，学会珍惜大自然的馈赠
8.互动好简单，带孩子体会劳动与收获的幸福感，养成勤动手、不挑食的好习惯
 ",5200,[]
20,就喜欢你看不惯我又干不掉我的样子7 签名本（现象级国民IP吾皇、巴扎黑爆笑来袭，白茶代表作漫画当当专享任意两款 吾皇+巴扎黑七周岁冰箱贴和吾皇+巴扎黑龙年好运符冰箱贴，随机发货）,['白茶'],None,http://img3m1.ddimg.cn/81/1/29609991-1_w_1701835115.jpg,2023年08月 ,人民文学出版社,29.50,59.00,5,动漫/幽默,大陆漫画,16开,胶版纸,平装-胶订,否,9787020181551,                ,19096,"['画工精美（2）', '值得收藏（1）', '同人（1）', '好搞笑（1）', '暖萌（1）', '热血（1）', '被治愈（1）', '解压神器（1）']"
21,快乐读书吧二年级上推荐阅读 读读童话故事（全4册） 彩图注音版 汇集金波张秋生冰波王一梅等名家名作 一二年级课外童话书 儿童文学,['王丽娜 主编'],None,http://img3m9.ddimg.cn/74/10/29618399-1_w_1698652838.jpg,2023年03月 ,北京教育出版社,27.40,98.00,2.8,中小学用书,中小学阅读,16开,胶版纸,平装-胶订,是,9787570453443,None,4629,[]
22,每日小古文 凯叔讲故事畅销音频改编  每日一句小古文 日积月累大收获  一句古文一篇故事 全6册 限免领取火爆音频,['凯叔'],None,http://img3m3.ddimg.cn/32/13/29620733-1_w_1694512476.jpg,2023年08月 ,南方出版社,99.00,198.00,5,中小学用书,中小学阅读,16开,胶版纸,平装-胶订,否,9787550185104,"《每日小古文》是专门为5~12岁孩子。本套丛书精选了178句常用古文名句，2段经典短文以及180个紧扣句子/短文主题的故事。
本书根据小古文的字数、立意等分成三个等级，共计六册，即：启蒙篇一、二，进阶篇一、二，高阶篇一、二。每一册收入28~34句（段）小古文。
 ",6130,"['内容全面（1）', '内容详细（1）', '图文并茂（1）', '孩子喜欢（1）', '实用（1）', '对孩子有帮助（1）']"
23,X的悲剧（随机掉落限量藏书票！看似是临时起意的普通谋杀，谁料是赌上一切的精妙布局。推理之神埃勒里·奎因的封神之作！绝版重来）,['[美]埃勒里·奎因；读客文化 出品'],None,http://img3m8.ddimg.cn/46/2/29620648-1_w_1697796382.jpg,2023年09月 ,河南文艺出版社,34.90,69.90,5,小说,侦探/悬疑/推理小说,32开,胶版纸,精装,否,9787555915478,"◆看似是临时起意的普通谋杀，谁料是赌上一切的精妙布局。
◆阿加莎·克里斯蒂和博尔赫斯追更大半辈子的推理大师，其作品累计销量超2亿册！
◆埃勒里·奎因六获爱伦·坡奖，作品无数次被改编成电影、电视剧、广播剧和漫画。
◆博尔赫斯：“我们这个时代里再没有比埃勒里·奎因更好的推理作家了。”
◆《X的悲剧》是埃勒里·奎因的封神之作、“悲剧四部曲”开篇之作、永恒的推理经典！
◆ 阿加莎·克里斯蒂、博尔赫斯、约翰·迪克森·卡尔、斯蒂芬·金、东野圭吾、大山诚一郎……后世几乎所有推理作家都是埃勒里·奎因的忠实读者。
◆ 翻开本书，识破精妙布局背后的真相。
◆ 认准读客读悬疑，本本都是大师级。（读客悬疑文库）
  ",8093,"['悬疑推理（1）', '装帧精美（1）']"
